timestamp,lat,long,ax,ay,az,acc
1505466134594,47.5243361,19.0727847,0.31299352645874023,-0.2949366569519043,1.0032668113708496,20.461999893188477
1505466135885,47.5243361,19.0727847,0.12621092796325684,-0.41905879974365234,0.6387042999267578,14.50100040435791
1505466136875,47.5243456,19.0728001,0.3274604082107544,-0.7961897850036621,-1.400221824645996,12.083999633789062
1505466137405,47.5243511,19.072809,-1.005648136138916,-0.410647451877594,2.8547420501708984,10.4350004196167
1505466138386,47.5243543,19.0728142,0.35416078567504883,0.38306260108947754,3.877467155456543,10
1505466139346,47.5243599,19.0728154,0.37105512619018555,-0.5270713567733765,1.4756355285644531,10
1505466140326,47.5243599,19.0728155,0.7702851295471191,1.7846250534057617,1.8974065780639648,10
1505466141346,47.5243632,19.0728162,-0.6904598474502563,-0.4072854518890381,1.1840028762817383,10
1505466142365,47.5243719,19.0728211,0.08626395463943481,-0.0591580867767334,0.7492313385009766,10
1505466143475,47.5243818,19.0728269,0.0314631462097168,-0.012306451797485352,0.6240463256835938,10
1505466144306,47.5243895,19.0728335,0.09671691805124283,0.2418832778930664,0.822382926940918,10
1505466145386,47.5243968,19.0728466,1.635847568511963,0.6043686866760254,-0.8049929141998291,10
1505466146325,47.5244015,19.0728545,-0.017995834350585938,-0.7714157104492188,1.4748353958129883,10
1505466147338,47.5243903,19.0728449,-2.3414411544799805,-0.3661670684814453,-0.5948333740234375,10
1505466148306,47.5243879,19.0728395,0.4893350601196289,-0.0457608699798584,-0.1664559245109558,10
1505466149355,47.5243859,19.072835,0.09536457061767578,-0.4666404724121094,0.11285078525543213,10
1505466150386,47.5243853,19.0728318,-0.29006385803222656,3.113462448120117,-2.8684818744659424,10
1505466151385,47.5243835,19.0728297,2.4348926544189453,0.6022584438323975,-0.26224374771118164,10
1505466152357,47.5243814,19.0728267,-0.21367216110229492,-1.3109054565429688,-3.7596096992492676,10
1505466156187,47.5243813,19.0728288,-2.033571720123291,-4.25641393661499,2.551912784576416,10
1505466157447,47.5243781,19.0728319,-2.1615800857543945,-0.4188394546508789,-1.666059970855713,10
1505466158417,47.5243755,19.072844,-0.22551965713500977,2.1654250621795654,-0.9210910797119141,10
1505466159407,47.5243747,19.0728569,2.199441909790039,-2.059034824371338,1.060671329498291,10
1505466160405,47.5243739,19.072869,-0.09853839874267578,1.3951084613800049,-0.22820138931274414,10
1505466161364,47.5243674,19.0728777,0.6726312637329102,1.385486125946045,1.3425931930541992,10
1505466162429,47.5243621,19.0728878,0.16839838027954102,-6.663963794708252,0.5701627731323242,10
1505466163419,47.5243578,19.0728964,0.15054750442504883,-4.124906539916992,-1.9636459350585938,10
1505466164427,47.5243535,19.0729082,-3.118934154510498,2.51861834526062,-3.0650038719177246,10
1505466165582,47.5243497,19.072918,1.3289580345153809,-1.5018558502197266,-0.015372276306152344,10
1505466166417,47.524339,19.0729338,1.869856834411621,0.9031870365142822,0.4526805877685547,10
1505466167429,47.5243307,19.0729462,0.3553781509399414,-2.9573252201080322,1.064791202545166,10
1505466168410,47.5243224,19.0729574,3.898158073425293,-0.07848358154296875,-1.0741548538208008,10
1505466169349,47.5243138,19.0729687,0.25185680389404297,2.6105449199676514,3.715381622314453,10
1505466170329,47.5243034,19.0729819,3.1436705589294434,-1.9752826690673828,2.3547897338867188,10
1505466171450,47.524296,19.0729985,0.24516630172729492,-1.0423991680145264,-0.2398066520690918,10
1505466172407,47.5242878,19.0730123,-1.1223745346069336,0.661085844039917,0.4227108955383301,10
1505466173298,47.5242797,19.0730272,3.456681728363037,-2.90791392326355,4.7372589111328125,10
1505466174388,47.5242717,19.0730419,-0.1251211166381836,-0.99285888671875,1.0255341529846191,10
1505466175450,47.5242647,19.0730551,0.7964777946472168,2.6964402198791504,1.4262561798095703,10
1505466176367,47.524255,19.0730664,1.7135004997253418,-0.7192955017089844,2.373582363128662,10
1505466177447,47.5242468,19.073077,0.10584211349487305,1.2701325416564941,0.9306378364562988,10
1505466178534,47.5242359,19.0730846,-1.5298593044281006,-3.048360824584961,3.4345245361328125,10
1505466179348,47.5242288,19.0730893,0.5779194831848145,-2.901728391647339,-0.5375146865844727,10
1505466180418,47.5242194,19.0730937,1.0873537063598633,-0.35164952278137207,-0.2728910446166992,10
1505466181344,47.5242111,19.0730986,1.2600898742675781,1.6004247665405273,1.5261855125427246,10
1505466182413,47.5242021,19.0730983,2.727090358734131,-2.4162511825561523,1.0373663902282715,10
1505466183321,47.5241937,19.0730978,3.411592483520508,0.415722131729126,0.5043730735778809,10
1505466184450,47.5241844,19.073093,0.7620420455932617,-1.2482671737670898,-0.11214447021484375,10
1505466185490,47.5241757,19.0730909,3.103644371032715,1.3436706066131592,1.8786215782165527,10
1505466186396,47.5241658,19.0730861,-1.651768684387207,0.7991516590118408,-1.5946860313415527,10
1505466187397,47.5241563,19.0730798,2.8245162963867188,-0.6144452095031738,1.2970223426818848,10
1505466188347,47.5241475,19.0730753,-1.5732970237731934,-2.783963918685913,-0.7377872467041016,10
1505466189357,47.5241315,19.073065,0.6079034805297852,-0.5675339698791504,1.0888581275939941,10
1505466193369,47.5241315,19.073065,1.6794681549072266,-2.199105739593506,0.9968400001525879,10
1505466193871,47.5241315,19.073065,-0.2768421173095703,-1.0435771942138672,0.030814647674560547,10
1505466194847,47.5233118,19.0724603,0.9172015190124512,-0.06270027160644531,0.09068822860717773,12.387999534606934
1505466195916,47.5232816,19.0724068,-0.5277624130249023,1.7974653244018555,-0.9638991355895996,10.668000221252441
1505466197066,47.5232645,19.0723781,-1.7079322338104248,3.6739344596862793,-2.186588764190674,10
1505466197896,47.5232715,19.0723602,1.175969123840332,-0.43129873275756836,1.3407583236694336,10
1505466198826,47.5232718,19.0723182,2.802297592163086,5.034926414489746,0.5180878639221191,10
1505466199857,47.523271,19.0722852,-0.6585688591003418,1.7307791709899902,-1.3963665962219238,10
1505466200856,47.5232613,19.0722686,4.144344329833984,3.431563138961792,3.833615779876709,10
1505466201819,47.5232327,19.0722431,0.28656673431396484,-0.290444016456604,0.6057534217834473,10
1505466202887,47.5232278,19.0722325,-1.708146572113037,-1.7595667839050293,1.2797822952270508,10
1505466203834,47.5232239,19.0722268,-0.23337411880493164,-0.972672700881958,0.24849319458007812,10
1505466204892,47.5232363,19.0722347,3.993124485015869,-4.578269004821777,2.358997344970703,10
1505466206036,47.5232254,19.0722328,2.472994804382324,1.8371680974960327,1.377734661102295,10
1505466206846,47.5231693,19.0722672,-0.10191822052001953,3.101834774017334,0.17563533782958984,10
1505466207869,47.5231693,19.0722672,1.4495720863342285,5.357720375061035,2.690159320831299,10
1505466209008,47.5231693,19.0722672,4.562525272369385,-0.35766124725341797,2.198719024658203,10
1505466209866,47.5222589,19.0726619,0.0977010726928711,0.8620626926422119,0.20092487335205078,12.657999992370605
1505466210806,47.5223103,19.0726623,-0.4766521453857422,0.0721578598022461,-1.4312782287597656,10.810999870300293
1505466211776,47.5223367,19.0726403,4.703945159912109,-2.1177704334259033,2.014683246612549,10
1505466212866,47.5223546,19.0726254,2.418160915374756,-2.148578405380249,3.7202110290527344,10
1505466215775,47.5223671,19.0725997,-1.826725721359253,-1.3516161441802979,1.1077661514282227,10
1505466216766,47.5223667,19.0725475,2.0125255584716797,1.0798139572143555,0.7255604267120361,10
1505466220395,47.5223835,19.0725402,1.183894157409668,-1.9902451038360596,-0.592028021812439,10
1505466221276,47.5223912,19.0725332,-0.44152069091796875,-0.9657514095306396,0.5403352379798889,10
1505466222308,47.5223928,19.0725448,-0.9510822296142578,-0.5762124061584473,-1.3666644096374512,10
1505466223277,47.5223971,19.0725571,0.0629720687866211,0.16134142875671387,0.3823765516281128,10
1505466224306,47.5223995,19.0725433,0.10864925384521484,-0.08722043037414551,-0.2106637954711914,10
1505466225255,47.5223979,19.0725371,0.11963558197021484,-0.46156609058380127,-0.09022045135498047,10
1505466226387,47.5223953,19.0725287,1.0861449241638184,0.816929817199707,0.9684791564941406,10
1505466227367,47.5223946,19.0725245,0.0010495185852050781,-2.6836767196655273,0.14812946319580078,10
1505466228227,47.5223914,19.0725063,-3.4596545696258545,-0.5193309783935547,1.891066551208496,10
1505466229306,47.5223888,19.0724913,0.14461946487426758,-0.08290863037109375,0.5535993576049805,10
1505466232825,47.5223871,19.0724629,0.7205330729484558,0.08057856559753418,0.6850242614746094,10
1505466233796,47.5223882,19.0724438,0.411011278629303,0.13188695907592773,0.6136980056762695,10
1505466234775,47.5223821,19.0724368,0.008505314588546753,-0.2478308081626892,0.8139171600341797,10
1505466235786,47.5223767,19.0724305,1.4063341617584229,-0.20639026165008545,-0.6183795928955078,10
1505466236847,47.5223763,19.072429,-0.24633550643920898,-0.7712311744689941,-0.0011706352233886719,10
1505466238905,47.5223782,19.0724216,0.1593785285949707,-1.5939583778381348,-0.16471385955810547,10
1505466239977,47.5223788,19.0724102,0.29932451248168945,-1.1238770484924316,0.09063911437988281,10
1505466240736,47.5223804,19.072407,-0.059571266174316406,-0.9059774875640869,-0.589561939239502,10
1505466241846,47.5223814,19.0724044,0.18190717697143555,-0.6929323673248291,0.6080217361450195,10
1505466243025,47.5223819,19.072404,-2.4798097610473633,-1.1071827411651611,0.5761666297912598,10
1505466243795,47.5223793,19.0723963,-1.3636794090270996,-0.26053309440612793,0.767366886138916,10
1505466244836,47.5223783,19.0723812,0.0038585662841796875,0.2299659252166748,-0.1997361183166504,10
1505466245766,47.5223768,19.0723821,-2.81937837600708,-1.8828685283660889,5.9626359939575195,10
1505466248828,47.5223762,19.0723813,-0.35552215576171875,-0.7094510793685913,-1.4737296104431152,10
1505466249858,47.5223693,19.0723706,1.3964900970458984,-0.47737348079681396,-0.3818979263305664,10
1505466250776,47.5223639,19.0723617,1.4662556648254395,-4.306229591369629,2.9254226684570312,10
1505466251816,47.5223624,19.0723601,3.081714630126953,-0.18993163108825684,1.305659294128418,10
1505466252806,47.5223622,19.0723585,-0.81671142578125,-2.3756301403045654,1.390540599822998,10
1505466253926,47.5223619,19.0723572,-1.5211305618286133,-1.8082127571105957,2.188636302947998,10
1505466254745,47.5223617,19.0723554,3.9399490356445312,-1.2316604852676392,2.255009174346924,10
1505466255796,47.5223612,19.0723525,-0.9421625137329102,0.9870482683181763,-0.6986079216003418,10
1505466256804,47.5223612,19.0723525,2.0431699752807617,-0.8241770267486572,-0.47055530548095703,10
1505466257825,47.5223612,19.0723525,1.4038000106811523,1.0341129302978516,3.0569071769714355,10
